Date,Open,High,Low,Close,Adj Close,Volume
2018-12-18,496.040009,497.480011,493.079987,494.450012,494.450012,107023800
2018-12-19,493.359985,497.059998,493.019989,495.989990,495.989990,85643400
2018-12-20,487.820007,489.559998,485.239990,485.970001,485.970001,122347100
2018-12-21,483.149994,484.809998,477.750000,484.809998,484.809998,191512600
2018-12-24,480.250000,483.630005,478.339996,478.339996,478.339996,27678900
2018-12-27,486.149994,486.269989,472.190002,476.029999,476.029999,94259800
2018-12-28,480.059998,485.940002,477.899994,484.170013,484.170013,73944600
2018-12-31,486.410004,488.369995,484.950012,487.880005,487.880005,24379200
2019-01-02,479.910004,488.369995,477.049988,486.570007,486.570007,73315700
2019-01-03,480.739990,483.799988,478.200012,480.410004,480.410004,85154700
2019-01-04,484.299988,493.390015,483.290009,492.010010,492.010010,93105900
2019-01-07,494.230011,494.589996,488.980011,491.750000,491.750000,72911400
2019-01-08,491.720001,497.350006,491.399994,493.690002,493.690002,90245200
2019-01-09,497.049988,499.040009,494.820007,496.209991,496.209991,91119200
2019-01-10,493.899994,497.769989,492.170013,497.769989,497.769989,78671400
2019-01-11,499.339996,501.179993,496.809998,498.649994,498.649994,76029700
2019-01-14,495.320007,496.920013,493.690002,494.989990,494.989990,71175200
2019-01-15,499.209991,500.149994,495.149994,498.200012,498.200012,72205300
2019-01-16,500.549988,501.049988,496.920013,499.869995,499.869995,75103500
2019-01-17,497.890015,500.559998,496.880005,499.839996,499.839996,70795200
2019-01-18,502.839996,510.630005,502.829987,509.700012,509.700012,107341600
2019-01-21,508.839996,510.609985,508.600006,509.880005,509.880005,46476000
2019-01-22,506.910004,508.890015,504.619995,506.750000,506.750000,68550300
2019-01-23,503.850006,511.459991,502.869995,507.459991,507.459991,82716200
2019-01-24,507.500000,511.529999,506.940002,510.079987,510.079987,79474100
2019-01-25,513.500000,515.539978,512.559998,515.099976,515.099976,92897800
2019-01-28,512.669983,514.049988,509.320007,510.880005,510.880005,83456300
2019-01-29,512.140015,517.440002,510.929993,515.000000,515.000000,76555100
2019-01-30,515.359985,519.890015,515.359985,518.479980,518.479980,103267300
2019-01-31,520.150024,521.020020,516.469971,520.630005,520.630005,186932300
2019-02-01,521.820007,523.239990,519.739990,523.239990,523.239990,108849500
2019-02-04,523.590027,525.679993,523.109985,525.679993,525.679993,91321100
2019-02-05,526.700012,532.659973,526.119995,532.489990,532.489990,90322200
2019-02-06,532.190002,537.280029,532.190002,536.630005,536.630005,111713900
2019-02-07,535.500000,538.599976,530.500000,530.500000,530.500000,95599700
2019-02-08,529.580017,530.919983,526.690002,527.989990,527.989990,93377200
2019-02-11,531.080017,533.599976,530.150024,531.119995,531.119995,72163800
2019-02-12,535.179993,535.580017,533.440002,534.349976,534.349976,72465100
2019-02-13,535.840027,538.400024,534.650024,536.330017,536.330017,84468800
2019-02-14,537.010010,538.799988,533.570007,534.239990,534.239990,95424600
2019-02-15,533.719971,541.270020,533.130005,539.619995,539.619995,107293500
2019-02-18,539.619995,540.599976,538.210022,539.630005,539.630005,61298300
2019-02-19,539.270020,539.760010,535.830017,538.070007,538.070007,65132700
2019-02-20,539.200012,540.469971,536.190002,540.030029,540.030029,65250600
2019-02-21,540.460022,542.219971,539.109985,540.570007,540.570007,74570100
2019-02-22,540.080017,543.030029,539.809998,541.369995,541.369995,60197000
2019-02-25,543.400024,544.880005,541.750000,542.520020,542.520020,63717200
2019-02-26,540.659973,544.049988,538.530029,543.179993,543.179993,67296900
2019-02-27,540.989990,541.119995,537.760010,540.289978,540.289978,84873400
2019-02-28,536.919983,541.679993,536.919983,541.049988,541.049988,105492900
2019-03-01,543.059998,543.059998,538.590027,538.590027,538.590027,86481900
2019-03-04,540.710022,542.830017,539.549988,540.770020,540.770020,63444500
2019-03-05,540.809998,542.409973,537.919983,541.119995,541.119995,119488600
2019-03-06,540.190002,540.570007,537.429993,538.950012,538.950012,93277100
2019-03-07,537.390015,541.070007,534.289978,536.679993,536.679993,107821100
2019-03-08,533.059998,533.969971,529.719971,530.549988,530.549988,97745800
2019-03-11,533.109985,535.900024,531.840027,535.380005,535.380005,68022800
2019-03-12,537.840027,537.989990,533.640015,535.409973,535.409973,72917600
2019-03-13,534.340027,540.039978,534.270020,539.260010,539.260010,72463900
2019-03-14,539.960022,545.940002,539.960022,544.190002,544.190002,75929400
2019-03-15,544.609985,552.530029,544.419983,552.179993,552.179993,192921700
2019-03-18,551.859985,552.919983,550.710022,552.229980,552.229980,71400100
2019-03-19,552.380005,555.549988,552.109985,552.650024,552.650024,64905000
2019-03-20,551.309998,552.070007,547.419983,547.419983,547.419983,69607700
2019-03-21,548.380005,551.450012,546.859985,550.390015,550.390015,65493800
2019-03-22,551.840027,552.440002,543.099976,543.900024,543.900024,84563200
2019-03-25,540.549988,543.270020,538.700012,541.159973,541.159973,68953800
2019-03-26,543.169983,546.859985,541.099976,545.369995,545.369995,64567500
2019-03-27,545.489990,547.609985,542.090027,545.140015,545.140015,81931100
2019-03-28,544.409973,546.919983,543.320007,543.710022,543.710022,57562300
2019-03-29,547.359985,549.010010,546.080017,548.979980,548.979980,75283400
2019-04-01,552.890015,554.780029,552.010010,554.140015,554.140015,66833400
2019-04-02,554.619995,557.330017,554.590027,555.940002,555.940002,66810000
2019-04-03,559.260010,561.590027,558.630005,561.349976,561.349976,73913900
2019-04-04,560.460022,562.460022,559.700012,561.549988,561.549988,49669400
2019-04-05,561.919983,563.369995,561.349976,562.580017,562.580017,58317900
2019-04-08,562.010010,563.719971,561.159973,562.320007,562.320007,54855900
2019-04-09,561.710022,564.330017,559.549988,559.659973,559.659973,59552200
2019-04-10,559.849976,562.250000,559.669983,561.849976,561.849976,71398800
2019-04-11,561.010010,563.349976,558.880005,561.830017,561.830017,70573400
2019-04-12,560.510010,562.159973,559.440002,561.609985,561.609985,86245400
2019-04-15,562.390015,563.849976,561.280029,562.570007,562.570007,56621700
2019-04-16,562.770020,565.830017,562.500000,565.190002,565.190002,64920200
2019-04-17,565.890015,568.280029,564.929993,566.190002,566.190002,84422000
2019-04-18,565.349976,571.909973,565.349976,569.609985,569.609985,79698000
2019-04-23,568.830017,570.929993,567.500000,570.640015,570.640015,77705600
2019-04-24,569.320007,570.359985,567.210022,568.409973,568.409973,80790800
2019-04-25,567.039978,568.619995,565.000000,567.590027,567.590027,63845500
2019-04-26,565.919983,567.710022,564.659973,567.179993,567.179993,74611300
2019-04-29,567.590027,568.940002,565.320007,568.010010,568.010010,57073200
2019-04-30,567.469971,571.599976,567.190002,571.599976,571.599976,74340400
2019-05-02,568.869995,569.539978,566.059998,566.510010,566.510010,74966500
2019-05-03,567.390015,571.109985,566.450012,568.719971,568.719971,48846600
2019-05-06,560.909973,563.890015,557.690002,563.750000,563.750000,52755500
2019-05-07,563.630005,566.380005,556.119995,556.859985,556.859985,79255700
2019-05-08,555.859985,559.820007,554.640015,558.929993,558.929993,74678300
2019-05-09,555.080017,556.539978,548.409973,549.590027,549.590027,70772600
2019-05-10,553.460022,554.809998,549.549988,550.869995,550.869995,63106700
2019-05-13,551.210022,551.210022,543.580017,544.270020,544.270020,66925900
2019-05-14,545.969971,550.650024,544.729980,550.650024,550.650024,64236000
2019-05-15,551.549988,553.080017,546.000000,553.080017,553.080017,79626900
2019-05-16,550.979980,559.150024,549.369995,559.150024,559.150024,67257000
2019-05-17,556.770020,558.859985,554.400024,557.909973,557.909973,63985500
2019-05-20,556.760010,558.690002,549.359985,551.369995,551.369995,63797400
2019-05-21,553.309998,555.440002,551.580017,553.140015,553.140015,62043700
2019-05-22,552.400024,554.419983,548.750000,552.969971,552.969971,56553700
2019-05-23,547.840027,548.849976,542.979980,543.710022,543.710022,74107700
2019-05-24,545.830017,549.489990,545.179993,547.210022,547.210022,60877000
2019-05-27,549.789978,551.409973,547.969971,549.219971,549.219971,25324100
2019-05-28,549.869995,551.330017,546.809998,549.099976,549.099976,98737700
2019-05-29,544.190002,544.340027,539.580017,540.869995,540.869995,66804000
2019-05-30,543.059998,546.890015,543.000000,545.429993,545.429993,43815800
2019-05-31,540.500000,540.909973,537.479980,540.489990,540.489990,66853100
2019-06-03,535.900024,540.719971,534.489990,540.719971,540.719971,70797300
2019-06-04,537.539978,542.250000,536.239990,541.150024,541.150024,91605400
2019-06-05,542.109985,545.690002,541.419983,543.640015,543.640015,72382700
2019-06-06,544.369995,548.479980,542.789978,544.320007,544.320007,76548600
2019-06-07,545.989990,552.520020,545.989990,550.239990,550.239990,66722300
2019-06-10,552.450012,554.280029,551.719971,553.400024,553.400024,37745700
2019-06-11,554.599976,559.400024,554.419983,557.219971,557.219971,76362700
2019-06-12,554.530029,557.479980,554.530029,556.130005,556.130005,63849200
2019-06-13,554.770020,557.570007,554.140015,555.849976,555.849976,58654500
2019-06-14,553.750000,554.130005,550.239990,553.239990,553.239990,56336300
2019-06-17,554.049988,555.299988,551.169983,552.280029,552.280029,48196700
2019-06-18,551.650024,561.690002,548.280029,560.210022,560.210022,83393200
2019-06-19,560.880005,561.820007,559.559998,561.450012,561.450012,67004300
2019-06-20,564.719971,566.669983,563.710022,563.710022,563.710022,72484500
2019-06-21,563.799988,565.400024,560.710022,562.390015,562.390015,123025900
2019-06-24,562.020020,564.609985,559.440002,560.070007,560.070007,54464400
2019-06-25,558.280029,559.630005,557.820007,558.320007,558.320007,62802700
2019-06-26,557.059998,561.039978,557.059998,558.239990,558.239990,74966100
2019-06-27,559.429993,559.890015,554.380005,557.530029,557.530029,67994200
2019-06-28,557.989990,562.179993,557.710022,561.760010,561.760010,66221500
2019-07-01,569.219971,571.150024,568.090027,568.270020,568.270020,68073100
2019-07-02,569.880005,570.799988,567.390015,570.059998,570.059998,66144500
2019-07-03,569.760010,573.159973,569.719971,572.929993,572.929993,58773100
2019-07-04,573.320007,574.359985,572.820007,573.530029,573.530029,46429500
2019-07-05,573.840027,574.049988,568.260010,570.460022,570.460022,59165200
2019-07-08,569.400024,571.609985,568.340027,569.359985,569.359985,55944900
2019-07-09,568.190002,568.380005,564.549988,566.280029,566.280029,59729600
2019-07-10,565.320007,568.690002,564.919983,565.570007,565.570007,59228300
2019-07-11,567.369995,569.320007,565.960022,566.989990,566.989990,55152600
2019-07-12,568.109985,568.799988,566.390015,567.409973,567.409973,55445300
2019-07-15,568.289978,570.780029,565.929993,569.260010,569.260010,55578700
2019-07-16,568.330017,571.820007,567.340027,571.210022,571.210022,61852600
2019-07-17,570.020020,574.859985,570.020020,572.340027,572.340027,70068400
2019-07-18,569.190002,574.010010,569.000000,571.570007,571.570007,62569600
2019-07-19,574.409973,575.969971,570.299988,571.840027,571.840027,68827300
2019-07-22,572.900024,576.000000,572.109985,576.000000,576.000000,59542500
2019-07-23,579.130005,584.369995,579.130005,582.080017,582.080017,75286600
2019-07-24,583.260010,583.979980,580.859985,583.260010,583.260010,76978100
2019-07-25,584.340027,586.320007,575.150024,578.820007,578.820007,103406100
2019-07-26,579.159973,581.049988,577.739990,580.080017,580.080017,69957200
2019-07-29,578.119995,582.539978,577.500000,579.549988,579.549988,67300800
2019-07-30,580.510010,580.510010,573.260010,574.340027,574.340027,70347000
2019-07-31,573.179993,574.320007,571.320007,572.090027,572.090027,70094400
2019-08-01,564.979980,572.460022,564.979980,572.460022,572.460022,107431400
2019-08-02,560.520020,562.239990,553.039978,554.320007,554.320007,151336200
2019-08-05,547.570007,548.460022,539.650024,540.940002,540.940002,110679000
2019-08-06,538.859985,543.380005,537.140015,537.280029,537.280029,94003500
2019-08-07,539.419983,544.820007,534.869995,539.570007,539.570007,100052400
2019-08-08,544.390015,548.880005,542.270020,548.880005,548.880005,85804800
2019-08-09,547.190002,548.140015,540.770020,542.219971,542.219971,79635100
2019-08-12,545.369995,548.239990,540.929993,542.140015,542.140015,69229600
2019-08-13,541.280029,549.559998,537.049988,545.690002,545.690002,102296800
2019-08-14,546.890015,546.890015,533.539978,536.659973,536.659973,94098000
2019-08-15,537.369995,537.900024,528.679993,534.840027,534.840027,110065700
2019-08-16,536.750000,542.260010,536.400024,541.940002,541.940002,109873000
2019-08-19,546.320007,548.580017,544.580017,547.909973,547.909973,73863400
2019-08-20,547.380005,550.030029,544.219971,545.229980,545.229980,66394500
2019-08-21,545.950012,551.090027,545.950012,550.419983,550.419983,57066600
2019-08-22,548.609985,550.950012,545.820007,546.900024,546.900024,75669700
2019-08-23,549.270020,550.229980,542.090027,542.090027,542.090027,69405800
2019-08-26,539.580017,545.330017,538.739990,543.320007,543.320007,44862200
2019-08-27,542.130005,547.539978,540.979980,547.280029,547.280029,73721700
2019-08-28,545.690002,548.929993,543.570007,548.380005,548.380005,58894000
2019-08-29,547.619995,555.869995,547.229980,554.280029,554.280029,81649200
2019-08-30,555.260010,559.500000,555.150024,558.349976,558.349976,78506900
2019-09-02,559.250000,561.969971,559.150024,559.710022,559.710022,45334300
2019-09-03,558.729980,559.780029,556.479980,559.010010,559.010010,64884400
2019-09-04,563.169983,564.960022,561.479980,563.460022,563.460022,61450300
2019-09-05,567.479980,569.099976,566.059998,569.099976,569.099976,75070200
2019-09-06,568.520020,570.390015,567.729980,569.840027,569.840027,83116900
2019-09-09,570.590027,570.700012,567.140015,568.130005,568.130005,71762100
2019-09-10,569.059998,569.280029,566.179993,568.489990,568.489990,108946300
2019-09-11,570.039978,573.460022,570.039978,573.169983,573.169983,87021500
2019-09-12,575.000000,577.969971,571.359985,574.789978,574.789978,101837800
2019-09-13,574.359985,577.679993,573.539978,576.830017,576.830017,82924500
2019-09-16,575.030029,575.559998,572.780029,573.460022,573.460022,81407800
2019-09-17,573.219971,575.460022,572.429993,574.929993,574.929993,78084400
2019-09-18,574.530029,578.190002,574.219971,576.690002,576.690002,61886800
2019-09-19,575.469971,579.510010,575.469971,579.080017,579.080017,72936000
2019-09-20,579.159973,580.520020,577.409973,577.440002,577.440002,140979900
2019-09-23,575.960022,576.940002,572.000000,574.669983,574.669983,67868100
2019-09-24,575.409973,576.650024,574.770020,574.840027,574.840027,58341900
2019-09-25,572.070007,573.419983,567.330017,573.419983,573.419983,68752400
2019-09-26,573.179993,579.140015,572.919983,577.719971,577.719971,89760800
2019-09-27,577.859985,580.039978,576.900024,578.309998,578.309998,64416400
2019-09-30,577.119995,580.489990,576.510010,580.229980,580.229980,68099600
2019-10-01,582.650024,584.289978,573.400024,573.890015,573.890015,80951500
2019-10-02,573.099976,573.099976,558.010010,558.010010,558.010010,98757000
2019-10-03,556.880005,560.479980,553.849976,558.500000,558.500000,76986500
2019-10-04,560.659973,564.590027,559.119995,564.590027,564.590027,68400400
2019-10-07,564.179993,569.909973,563.780029,569.599976,569.599976,56150200
2019-10-08,570.159973,570.770020,562.719971,562.719971,562.719971,63303600
2019-10-09,562.880005,567.609985,561.479980,565.750000,565.750000,73993100
2019-10-10,566.460022,569.049988,559.739990,568.369995,568.369995,83441400
2019-10-11,569.590027,577.419983,568.830017,577.419983,577.419983,104182100
2019-10-14,575.840027,576.109985,571.750000,575.210022,575.210022,64639600
2019-10-15,579.250000,581.070007,576.289978,579.869995,579.869995,77313000
2019-10-16,579.469971,581.590027,576.710022,576.859985,576.859985,86868300
2019-10-17,575.520020,579.880005,575.280029,576.270020,576.270020,81857900
2019-10-18,575.369995,575.820007,571.630005,572.719971,572.719971,68733300
2019-10-21,573.419983,576.599976,572.880005,575.919983,575.919983,71715100
2019-10-22,576.020020,576.900024,573.650024,576.409973,576.409973,63409700
2019-10-23,573.770020,577.099976,573.150024,575.969971,575.969971,70532000
2019-10-24,577.960022,582.500000,577.960022,582.369995,582.369995,74996100
2019-10-25,582.880005,583.809998,580.030029,583.809998,583.809998,69373600
2019-10-28,582.960022,585.250000,581.239990,583.679993,583.679993,64507300
2019-10-29,584.119995,584.119995,580.469971,581.820007,581.820007,82507800
2019-10-30,580.739990,582.280029,578.309998,581.609985,581.609985,71224800
2019-10-31,582.219971,582.609985,575.559998,576.630005,576.630005,99169300
2019-11-01,578.250000,582.409973,578.109985,580.780029,580.780029,63967000
2019-11-04,583.049988,587.140015,582.599976,585.549988,585.549988,86954300
2019-11-05,585.820007,590.919983,585.690002,590.650024,590.650024,88159100
2019-11-06,591.309998,595.679993,591.299988,594.929993,594.929993,83568900
2019-11-07,597.330017,597.659973,595.340027,597.109985,597.109985,84416100
2019-11-08,595.289978,597.710022,595.159973,596.500000,596.500000,72920300
2019-11-11,595.460022,597.570007,594.760010,596.390015,596.390015,61119700
2019-11-12,597.799988,600.349976,597.260010,599.030029,599.030029,64119100
2019-11-13,597.359985,598.400024,594.919983,597.559998,597.559998,73029900
2019-11-14,596.140015,598.309998,595.260010,595.260010,595.260010,62305900
2019-11-15,598.059998,599.130005,595.039978,598.960022,598.960022,54843800
2019-11-18,599.619995,599.960022,595.989990,598.169983,598.169983,61052300
2019-11-19,598.960022,602.369995,595.510010,596.669983,596.669983,57044000
2019-11-20,594.489990,594.609985,591.429993,594.159973,594.159973,65636300
2019-11-21,589.900024,591.750000,587.469971,589.849976,589.849976,62885900
2019-11-22,591.150024,594.450012,590.950012,592.710022,592.710022,64247500
2019-11-25,594.929993,597.539978,594.869995,596.659973,596.659973,54078100
2019-11-26,596.739990,598.400024,594.549988,597.590027,597.590027,105534100
2019-11-27,599.340027,599.919983,597.320007,598.369995,598.369995,53229700
2019-11-28,596.809998,597.969971,596.150024,597.869995,597.869995,35423900
2019-11-29,595.669983,600.679993,595.419983,597.289978,597.289978,48913700
2019-12-02,598.169983,602.130005,585.940002,587.119995,587.119995,82816800
2019-12-03,588.799988,590.880005,581.020020,582.929993,582.929993,80150900
2019-12-04,583.650024,591.989990,583.650024,590.989990,590.989990,67753000
2019-12-05,592.559998,595.960022,591.440002,591.440002,591.440002,56783600
2019-12-06,594.039978,603.030029,593.750000,602.299988,602.299988,57015000
2019-12-09,602.400024,604.169983,601.109985,602.260010,602.260010,44876900
2019-12-10,601.140015,601.140015,593.770020,599.929993,599.929993,51504300
2019-12-11,599.250000,600.619995,596.530029,598.960022,598.960022,53981000
2019-12-12,599.780029,602.590027,595.760010,599.710022,599.710022,93249600
2019-12-13,605.909973,607.580017,601.500000,602.859985,602.859985,99516400
2019-12-16,605.890015,612.400024,605.890015,610.669983,610.669983,61814000
2019-12-17,608.030029,608.900024,605.789978,606.229980,606.229980,84498000
2019-12-18,606.299988,608.489990,605.960022,606.039978,606.039978,67371700
2019-12-19,606.460022,607.090027,604.140015,605.770020,605.770020,72147000
2019-12-20,606.289978,609.380005,604.520020,609.260010,609.260010,119921500
2019-12-23,608.070007,609.869995,607.200012,609.219971,609.219971,40443800
2019-12-24,609.000000,609.780029,608.599976,609.330017,609.330017,14891400
2019-12-27,611.119995,612.489990,609.109985,611.010010,611.010010,44622800
2019-12-30,609.770020,610.609985,605.830017,605.830017,605.830017,34031100
2019-12-31,603.599976,607.059998,603.599976,604.580017,604.580017,18219900
2020-01-02,608.010010,613.950012,607.750000,612.869995,612.869995,57960900
2020-01-03,609.900024,611.580017,607.109985,611.059998,611.059998,57514500
2020-01-06,605.950012,607.840027,601.820007,607.239990,607.239990,66377900
2020-01-07,609.830017,612.190002,607.890015,609.710022,609.710022,61034800
2020-01-08,607.530029,611.419983,606.559998,610.479980,610.479980,66995200
2020-01-09,614.020020,615.739990,612.500000,612.549988,612.549988,71951200
2020-01-10,614.150024,614.169983,610.419983,610.429993,610.429993,52215300
2020-01-13,610.479980,611.359985,606.489990,608.900024,608.900024,55903300
2020-01-14,609.520020,611.880005,605.070007,611.150024,611.150024,57563300
2020-01-15,611.989990,612.690002,609.619995,611.559998,611.559998,66747000
2020-01-16,612.409973,614.409973,611.359985,612.059998,612.059998,55780900
2020-01-17,613.950012,616.460022,613.450012,615.570007,615.570007,63170200
2020-01-20,615.070007,615.599976,613.390015,614.229980,614.229980,38121200
2020-01-21,610.450012,611.890015,607.320007,611.890015,611.890015,57659900
2020-01-22,609.900024,613.179993,609.090027,611.559998,611.559998,66655700
2020-01-23,610.169983,610.349976,605.409973,605.619995,605.619995,68449700
2020-01-24,610.559998,615.919983,610.559998,614.239990,614.239990,62460200
2020-01-27,605.909973,607.400024,597.830017,598.690002,598.690002,81757600
2020-01-28,601.039978,603.299988,596.770020,602.960022,602.960022,76663700
2020-01-29,602.989990,606.200012,602.260010,605.219971,605.219971,101018900
2020-01-30,599.270020,600.880005,596.750000,598.950012,598.950012,104480700
2020-01-31,601.530029,601.950012,589.440002,589.500000,589.500000,95414200
2020-02-03,591.429993,594.520020,589.400024,592.359985,592.359985,68751000
2020-02-04,596.260010,605.520020,596.090027,605.400024,605.400024,81939200
2020-02-05,604.270020,615.630005,604.000000,613.409973,613.409973,94261500
2020-02-06,617.289978,619.210022,616.989990,618.750000,618.750000,103468500
2020-02-07,616.750000,617.940002,614.070007,616.460022,616.460022,70334600
2020-02-10,615.030029,617.099976,614.059998,617.099976,617.099976,60444200
2020-02-11,621.520020,625.210022,621.520020,623.849976,623.849976,74098300
2020-02-12,624.789978,629.109985,624.520020,629.030029,629.030029,93905300
2020-02-13,626.700012,629.140015,621.979980,629.140015,629.140015,117156900
2020-02-14,629.140015,630.549988,627.489990,629.229980,629.229980,76941300
2020-02-17,630.559998,632.119995,627.039978,629.169983,629.169983,48800800
2020-02-18,623.099976,626.679993,622.760010,625.429993,625.429993,74583000
2020-02-19,627.469971,629.479980,627.250000,628.760010,628.760010,26724800
2020-02-20,628.880005,629.159973,622.119995,622.119995,622.119995,81808000
2020-02-21,619.590027,621.849976,613.200012,617.330017,617.330017,88095100
2020-02-24,601.820007,602.989990,588.400024,593.299988,593.299988,131977200
2020-02-25,596.580017,597.559998,581.520020,582.710022,582.710022,116763500
2020-02-26,577.809998,583.599976,565.289978,581.780029,581.780029,141550800
2020-02-27,569.969971,573.599976,552.650024,559.979980,559.979980,166268200
2020-02-28,541.440002,543.650024,531.179993,539.380005,539.380005,255627300
2020-03-02,550.950012,554.320007,530.140015,542.169983,542.169983,177162900
2020-03-03,551.500000,559.349976,548.780029,554.150024,554.150024,68240300
2020-03-04,550.489990,561.289978,547.369995,557.729980,557.729980,144670000
2020-03-05,561.419983,562.260010,547.809998,552.539978,552.539978,147198900
2020-03-06,540.580017,543.890015,528.489990,531.289978,531.289978,174104400
2020-03-09,506.950012,506.950012,485.730011,490.660004,490.660004,0
2020-03-10,498.760010,513.229980,482.049988,485.489990,485.489990,0
2020-03-11,493.369995,497.660004,482.190002,484.160004,484.160004,0
2020-03-12,460.950012,463.540009,428.089996,432.100006,432.100006,0
2020-03-13,451.760010,466.839996,425.220001,432.850006,432.850006,0
2020-03-16,409.049988,421.359985,389.600006,416.769989,416.769989,266216600
2020-03-17,431.649994,432.000000,401.459991,424.260010,424.260010,248705700
2020-03-18,410.850006,415.850006,398.040009,404.100006,404.100006,220006800
2020-03-19,403.709991,425.160004,398.459991,422.750000,422.750000,233080100
2020-03-20,440.100006,449.079987,429.690002,431.980011,431.980011,419255400
2020-03-23,411.790009,437.149994,410.079987,423.720001,423.720001,238946100
2020-03-24,441.269989,461.730011,437.540009,461.730011,461.730011,223336700
2020-03-25,471.440002,482.529999,454.589996,475.399994,475.399994,231452100
2020-03-26,463.040009,482.989990,458.630005,482.989990,482.989990,178086900
2020-03-27,471.160004,474.369995,458.029999,464.929993,464.929993,168796600
2020-03-30,465.750000,476.119995,455.029999,475.980011,475.980011,154635100
2020-03-31,480.899994,486.040009,475.480011,483.440002,483.440002,180625800
2020-04-01,468.989990,475.589996,465.290009,471.299988,471.299988,171378800
2020-04-02,473.980011,482.660004,468.119995,478.279999,478.279999,175468100
2020-04-03,475.209991,477.130005,469.670013,471.459991,471.459991,145035000
2020-04-06,486.260010,491.679993,482.690002,489.820007,489.820007,160151500
2020-04-07,503.970001,508.559998,494.109985,499.850006,499.850006,170193200
2020-04-08,496.190002,500.709991,491.489990,500.709991,500.709991,110399400
2020-04-09,506.549988,511.929993,499.049988,508.040009,508.040009,164889100
2020-04-14,512.169983,513.539978,505.820007,507.739990,507.739990,136514500
2020-04-15,506.410004,506.779999,489.380005,491.130005,491.130005,149716900
2020-04-16,498.540009,499.519989,492.760010,496.079987,496.079987,148052600
2020-04-17,509.760010,511.890015,504.220001,505.820007,505.820007,156452100
2020-04-20,508.029999,512.760010,502.119995,512.760010,512.760010,111512100
2020-04-21,506.059998,506.920013,495.619995,495.760010,495.760010,130167800
2020-04-22,500.670013,510.320007,499.630005,509.619995,509.619995,108351300
2020-04-23,509.929993,517.349976,504.920013,512.729980,512.729980,118200200
2020-04-24,503.559998,511.959991,502.420013,504.940002,504.940002,119262600
2020-04-27,513.039978,514.659973,509.600006,512.190002,512.190002,92161200
2020-04-28,512.909973,521.570007,512.150024,519.969971,519.969971,139089700
2020-04-29,519.890015,527.549988,518.500000,526.960022,526.960022,129156700
2020-04-30,527.309998,528.690002,511.760010,512.919983,512.919983,195572600
2020-05-04,496.540009,498.809998,490.790009,496.309998,496.309998,177307300
2020-05-05,503.850006,511.010010,499.739990,509.829987,509.829987,126447600
2020-05-06,509.239990,510.869995,505.149994,505.549988,505.549988,115416600
2020-05-07,508.859985,516.260010,508.200012,516.260010,516.260010,96260200
2020-05-08,520.299988,521.609985,517.369995,520.570007,520.570007,85734600
2020-05-11,522.950012,525.109985,515.530029,520.330017,520.330017,110573400
2020-05-12,517.770020,523.640015,517.380005,520.440002,520.440002,139613300
2020-05-13,513.450012,518.070007,510.350006,512.190002,512.190002,144261500
2020-05-14,504.239990,506.380005,492.420013,499.029999,499.029999,172732000
2020-05-15,507.070007,508.329987,499.209991,500.309998,500.309998,143575700
2020-05-18,509.190002,521.409973,508.760010,519.890015,519.890015,148258000
2020-05-19,525.200012,525.200012,515.000000,520.450012,520.450012,145493500
2020-05-20,517.729980,531.309998,517.520020,531.059998,531.059998,111422100
2020-05-21,524.219971,529.460022,522.140015,522.809998,522.809998,88447600
2020-05-22,515.030029,525.099976,514.320007,524.380005,524.380005,105195900
2020-05-25,528.719971,533.559998,526.229980,532.820007,532.820007,56793600
2020-05-26,538.400024,538.650024,529.719971,531.299988,531.299988,122450900
2020-05-27,532.419983,533.400024,523.260010,528.960022,528.960022,169157800
2020-05-28,532.210022,539.619995,531.000000,538.619995,538.619995,127433400
2020-05-29,533.729980,536.940002,529.979980,532.570007,532.570007,179738400
2020-06-01,540.469971,540.609985,532.890015,539.539978,539.539978,91884200
2020-06-02,543.039978,547.989990,541.409973,546.119995,546.119995,130017400
2020-06-03,551.690002,562.460022,551.539978,561.299988,561.299988,159580800
2020-06-04,557.890015,563.869995,555.950012,559.130005,559.130005,154019400
2020-06-05,563.859985,573.460022,562.799988,572.799988,572.799988,194111900
2020-06-08,567.440002,572.080017,563.559998,566.200012,566.200012,177277000
2020-06-09,568.530029,569.619995,558.419983,561.750000,561.750000,166234300
2020-06-10,564.599976,567.270020,558.210022,559.280029,559.280029,141828600
2020-06-11,549.580017,551.460022,540.260010,540.260010,540.260010,179831000
2020-06-12,536.809998,550.960022,535.349976,545.159973,545.159973,149419300
2020-06-15,534.080017,543.890015,529.780029,541.919983,541.919983,134158100
2020-06-16,553.169983,564.349976,551.760010,560.010010,560.010010,145589100
2020-06-17,560.669983,568.659973,560.429993,566.479980,566.479980,127055800
2020-06-18,564.679993,569.630005,560.700012,562.609985,562.609985,120256500
2020-06-19,566.520020,570.469971,565.950012,567.830017,567.830017,236385400
2020-06-22,562.280029,571.500000,561.419983,565.070007,565.070007,88819200
2020-06-23,568.950012,576.450012,568.789978,574.190002,574.190002,111639600
2020-06-24,571.409973,572.539978,557.330017,557.330017,557.330017,113318600
2020-06-25,555.929993,562.210022,549.880005,560.409973,560.409973,107856800
2020-06-26,564.979980,569.229980,559.000000,559.820007,559.820007,92300
2020-06-29,558.549988,563.219971,556.070007,560.159973,560.159973,95628100
